"IndexedObjectId","MinGX","MinGY","MaxGX","MaxGY"
979,765046447,1193227109,765046447,1193227109
980,765056111,1193222009,765056111,1193222009
981,765038126,1193213687,765038126,1193213687
982,765105237,1193203487,765105237,1193203487
983,765064165,1193200266,765064165,1193200266
984,765055306,1193194360,765055306,1193194360
985,765077587,1193193018,765077587,1193193018
986,765046448,1193175033,765046448,1193175033
987,765056917,1193169933,765056917,1193169933
988,765069534,1193164564,765069534,1193164564
989,765033026,1193154900,765033026,1193154900
990,765402131,1193484539,765402131,1193484539
991,765345490,1193472459,765345490,1193472459
992,765359153,1193458957,765359153,1193458957
993,765351395,1193456890,765351395,1193456890
994,765358107,1193449374,765358107,1193449374
995,765366160,1193445616,765366160,1193445616
996,765330457,1193441321,765330457,1193441321
997,765297707,1193441321,765297707,1193441321
998,765290996,1193432999,765290996,1193432999
999,765271668,1193420383,765271668,1193420383
1000,765329303,1193402720,765329303,1193402720
1001,765317197,1193405163,765317197,1193405163
1002,765327505,1193382266,765327505,1193382266
1003,765377436,1193368844,765377436,1193368844
1004,765446156,1193465212,765446156,1193465212
1005,765398373,1193458501,765398373,1193458501
1006,765412600,1193458501,765412600,1193458501
1007,765430318,1193453938,765430318,1193453938
1008,765392467,1193447227,765392467,1193447227
1009,765417701,1193448032,765417701,1193448032
1010,765449914,1193444275,765449914,1193444275
1011,765372871,1193428436,765372871,1193428436
1012,765390052,1193415820,765390052,1193415820
1013,765427365,1193424142,765427365,1193424142
1014,765425218,1193412868,765425218,1193412868
1015,765473001,1193405352,765473001,1193405352
1016,765439982,1193415015,765439982,1193415015
1017,765432735,1193398641,765432735,1193398641
1018,765466290,1193399446,765466290,1193399446
1019,765453405,1193394346,765453405,1193394346
1020,765442399,1193390588,765442399,1193390588
1021,765447499,1193384682,765447499,1193384682
1022,765454210,1193386830,765454210,1193386830
1023,765463337,1193382267,765463337,1193382267
1024,765455016,1193372603,765455016,1193372603
1025,765463874,1193372603,765463874,1193372603
1026,765475149,1193373408,765475149,1193373408
1027,765457163,1193363745,765457163,1193363745
1028,765439983,1193357034,765439983,1193357034
1029,765475149,1193347907,765475149,1193347907
1030,765491954,1193324929,765491954,1193324929
1031,765594336,1193495546,765594336,1193495546
1032,765583330,1193489641,765583330,1193489641
1033,765573666,1193479977,765573666,1193479977
1034,765569908,1193467361,765569908,1193467361
1035,765553533,1193460650,765553533,1193460650
1036,765546822,1193454744,765546822,1193454744
1037,765521320,1193438370,765521320,1193438370
1038,765510314,1193437564,765510314,1193437564
1039,765470584,1193438906,765470584,1193438906
1040,765479712,1193433001,765479712,1193433001
1041,765490718,1193421190,765490718,1193421190
1042,765509509,1193421190,765509509,1193421190
1043,765711651,1193109540,765711651,1193109540
1044,765796479,1193105782,765796479,1193105782
1045,765815807,1193099609,765815807,1193099609
1046,765858489,1193091556,765858489,1193091556
1047,765803995,1193095313,765803995,1193095313
1048,765710846,1193079475,765710846,1193079475
1049,765760776,1193092360,765760776,1193092360
1050,765788963,1193086187,765788963,1193086187
1051,765775540,1193080281,765775540,1193080281
1052,765812317,1193089945,765812317,1193089945
1053,765823323,1193081087,765823323,1193081087
1054,765834598,1193081892,765834598,1193081892
1055,765834598,1193073571,765834598,1193073571
1056,765815807,1193071423,765815807,1193071423
1057,765812854,1193063102,765812854,1193063102
1058,765825793,1193051962,765825793,1193051962
1059,765830840,1193054243,765830840,1193054243
1060,765819565,1193054243,765819565,1193054243
1061,765821176,1193050485,765821176,1193050485
1062,765817096,1193044741,765817096,1193044741
1063,765816613,1193047532,765816613,1193047532
1064,765806761,1193031051,765806761,1193031051
1065,765790574,1193039211,765790574,1193039211
1066,765779299,1193037063,765779299,1193037063
1067,765800238,1193033305,765800238,1193033305
1068,765787621,1193017736,765787621,1193017736
1069,765806144,1193017736,765806144,1193017736
1070,765774199,1193022836,765774199,1193022836
1071,765801849,1193012368,765801849,1193012368
1072,765786816,1193011831,765786816,1193011831
1073,765749287,1193032231,765749287,1193032231
1074,765711383,1193040740,765711383,1193040740
1075,765756884,1193026460,765756884,1193026460
1076,765724966,1193031882,765724966,1193031882
1077,765732322,1193021494,765732322,1193021494
1078,766741400,1192969961,766741400,1192969961
1079,766728515,1192964861,766728515,1192964861
1080,766748218,1192965962,766748218,1192965962
1081,766752326,1192955332,766752326,1192955332
1082,766714475,1192948379,766714475,1192948379
1083,766756970,1192893995,766756970,1192893995
1084,766753239,1192927495,766753239,1192927495
1085,766849421,1192963278,766849421,1192963278
1086,766862118,1192979680,766862118,1192979680
1087,766835892,1192964057,766835892,1192964057
1088,766852535,1192953829,766852535,1192953829
1089,766874038,1192952085,766874038,1192952085
1090,766854092,1192950930,766854092,1192950930
1091,766860696,1192950286,766860696,1192950286
1092,766873313,1192951199,766873313,1192951199
1093,766865958,1192935066,766865958,1192935066
1094,766874011,1192931845,766874011,1192931845
1095,766883675,1192935066,766883675,1192935066
1096,766899486,1192936704,766899486,1192936704
1097,766899406,1192934959,766899406,1192934959
1098,766897124,1192933939,766897124,1192933939
1099,766915888,1192925940,766915888,1192925940
1100,766930384,1192907203,766930384,1192907203
1101,766923137,1192901512,766923137,1192901512
1102,766923942,1192888359,766923942,1192888359
1103,766862334,1192925295,766862334,1192925295
1104,766864186,1192923389,766864186,1192923389
1105,766851140,1192908920,766851140,1192908920
1106,766846362,1192865864,766846362,1192865864
1107,766858442,1192862589,766858442,1192862589
1108,766902601,1192846295,766902601,1192846295
1109,765771248,1192914926,765771248,1192914926
1110,765791837,1192906927,765791837,1192906927
1111,765768295,1192906605,765768295,1192906605
1112,765791327,1192890203,765791327,1192890203
1113,765786818,1192893988,765786818,1192893988
1114,765799622,1192900699,765799622,1192900699
1115,765775597,1192890955,765775597,1192890955
1116,765759973,1192886472,765759973,1192886472
1117,765772671,1192884969,765772671,1192884969
1118,765728029,1192880566,765728029,1192880566
1119,765749504,1192873856,765749504,1192873856
1120,765738498,1192864729,765738498,1192864729
1121,765726419,1192844596,765726419,1192844596
1122,765790576,1192876003,765790576,1192876003
1123,765788965,1192884862,765788965,1192884862
1124,765797287,1192889425,765797287,1192889425
1125,765821179,1192873051,765821179,1192873051
1126,765856076,1192878956,765856076,1192878956
1127,765842654,1192884862,765842654,1192884862
1128,765802495,1192887975,765802495,1192887975
1129,765830842,1192898284,765830842,1192898284
1130,765882383,1192914121,765882383,1192914121
1131,765876209,1192906981,765876209,1192906981
1132,765884531,1192904995,765884531,1192904995
1133,765893470,1192885721,765893470,1192885721
1134,765884531,1192869320,765884531,1192869320
1135,765907644,1192875279,765907644,1192875279
1136,765900101,1192871441,765900101,1192871441
1137,765898759,1192865535,765898759,1192865535
1138,765922650,1192865535,765922650,1192865535
1139,765934462,1192861777,765934462,1192861777
1140,765928556,1192858824,765928556,1192858824
1141,765899564,1192856677,765899564,1192856677
1,774755760,1193660424,774755760,1193660424
2,774786389,1193645606,774786389,1193645606
3,774423992,1193579972,774423992,1193579972
4,774421012,1193567302,774421012,1193567302
5,774634158,1193445139,774634158,1193445139
6,775071237,1193452470,775071237,1193452470
7,773230175,1193318242,773230175,1193318242
8,773684945,1193254009,773684945,1193254009
9,773899779,1193319749,773899779,1193319749
10,773970568,1193322729,773970568,1193322729
11,773996606,1193332393,773996606,1193332393
12,774010136,1193334648,774010136,1193334648
13,773972582,1193268613,773972582,1193268613
14,774025062,1193283968,774025062,1193283968
15,773883377,1193338379,773883377,1193338379
16,774319543,1193340717,774319543,1193340717
17,773106399,1193023716,773106399,1193023716
18,773113110,1193017005,773113110,1193017005
19,773106399,1193006563,773106399,1193006563
20,773148142,1192991665,773148142,1192991665
21,773312890,1192677680,773312890,1192677680
22,773895948,1192639029,773895948,1192639029
23,774302372,1192569507,774302372,1192569507
24,775643948,1192206512,775643948,1192206512
25,774283829,1192006656,774283829,1192006656
26,773573208,1191920914,773573208,1191920914
27,774912424,1193630682,774912424,1193630682
28,774870654,1193599490,774870654,1193599490
29,760294182,1194667785,760294182,1194667785
30,760137682,1194473948,760137682,1194473948
31,760157010,1194473143,760157010,1194473143
32,760677524,1194269674,760677524,1194269674
33,760623836,1194247930,760623836,1194247930
34,760640936,1194244253,760640936,1194244253
35,760668398,1194213034,760668398,1194213034
36,760945913,1194291231,760945913,1194291231
37,760760205,1194203371,760760205,1194203371
38,760735509,1194144316,760735509,1194144316
39,760643167,1193993724,760643167,1193993724
40,760638604,1193969028,760638604,1193969028
41,760501483,1194005641,760501483,1194005641
42,760404521,1194058683,760404521,1194058683
43,760387394,1194029504,760387394,1194029504
44,760352980,1194054925,760352980,1194054925
45,760317304,1194050388,760317304,1194050388
46,760298674,1194012351,760298674,1194012351
47,760257684,1193962314,760257684,1193962314
48,760170413,1193941537,760170413,1193941537
49,759990045,1194075054,759990045,1194075054
50,760034608,1193971976,760034608,1193971976
51,760088297,1193931175,760088297,1193931175
52,760046635,1193907982,760046635,1193907982
53,760051091,1193910210,760051091,1193910210
54,760101800,1193898265,760101800,1193898265
55,760065265,1193875904,760065265,1193875904
56,760124913,1193874428,760124913,1193874428
57,760142819,1193861731,760142819,1193861731
58,760175004,1193885542,760175004,1193885542
59,760221123,1193893058,760221123,1193893058
60,760225579,1193899769,760225579,1193899769
61,760137611,1193872925,760137611,1193872925
62,760259135,1193838620,760259135,1193838620
63,760171784,1193819239,760171784,1193819239
64,760195139,1193809575,760195139,1193809575
65,760373118,1193731999,760373118,1193731999
66,760717798,1193768509,760717798,1193768509
67,759494075,1193722302,759494075,1193722302
68,759555978,1193706760,759555978,1193706760
69,759536650,1193669985,759536650,1193669985
70,759453702,1193656563,759453702,1193656563
71,759438133,1193617103,759438133,1193617103
72,759406726,1193573885,759406726,1193573885
73,759360554,1193512145,759360554,1193512145
74,759394110,1193504629,759394110,1193504629
75,759353039,1193453895,759353039,1193453895
76,759343456,1193420313,759343456,1193420313
77,759436688,1193282366,759436688,1193282366
78,759524037,1193432153,759524037,1193432153
79,759476255,1193396451,759476255,1193396451
80,759461222,1193388129,759461222,1193388129
81,759477597,1193388129,759477597,1193388129
82,759479933,1193375567,759479933,1193375567
83,759484389,1193377070,759484389,1193377070
84,759517327,1193379271,759517327,1193379271
85,759484389,1193365876,759484389,1193365876
86,759509757,1193366628,759509757,1193366628
87,759480658,1193364400,759480658,1193364400
88,759490375,1193361393,759490375,1193361393
89,759503798,1193359917,759503798,1193359917
90,759511958,1193348670,759511958,1193348670
91,759517220,1193344268,759517220,1193344268
92,759521623,1193335248,759521623,1193335248
93,759537997,1193357797,759537997,1193357797
94,759553835,1193378466,759553835,1193378466
95,759575364,1193380802,759575364,1193380802
96,759629804,1193374172,759629804,1193374172
97,759637321,1193363703,759637321,1193363703
98,759626047,1193348671,759626047,1193348671
99,759589539,1193333101,759589539,1193333101
100,759608061,1193336054,759608061,1193336054
101,759627658,1193330149,759627658,1193330149
102,759505248,1193307599,759505248,1193307599
103,759487263,1193259281,759487263,1193259281
104,759563500,1193289883,759563500,1193289883
105,759600330,1193311841,759600330,1193311841
106,759689400,1193318070,759689400,1193318070
107,759746843,1193566371,759746843,1193566371
108,759828987,1193509732,759828987,1193509732
109,759860932,1193489600,759860932,1193489600
110,759828183,1193451751,759828183,1193451751
111,759098882,1193084770,759098882,1193084770
112,759189026,1193084797,759189026,1193084797
113,761159109,1194410605,761159109,1194410605
114,761098710,1194347791,761098710,1194347791
115,761086898,1194334369,761086898,1194334369
116,761105421,1194336785,761105421,1194336785
117,761241254,1194294911,761241254,1194294911
118,761244207,1194262967,761244207,1194262967
119,761194277,1194242834,761194277,1194242834
120,761266488,1194229413,761266488,1194229413
121,761209847,1194208475,761209847,1194208475
122,761245550,1194198812,761245550,1194198812
123,761265683,1194196664,761265683,1194196664
124,761226223,1194172773,761226223,1194172773
125,761249309,1194153178,761249309,1194153178
126,761495469,1194324172,761495469,1194324172
127,761502986,1194283907,761502986,1194283907
128,761489564,1194276391,761489564,1194276391
129,761497618,1194209282,761497618,1194209282
130,761901487,1194441964,761901487,1194441964
131,761882456,1194350642,761882456,1194350642
132,762346971,1194230226,762346971,1194230226
133,762347777,1194206336,762347777,1194206336
134,762302411,1194121242,762302411,1194121242
135,762305365,1194066750,762305365,1194066750
136,762335968,1194048228,762335968,1194048228
137,762326841,1194000447,762326841,1194000447
138,761657347,1193798312,761657347,1193798312
139,761627472,1193623132,761627472,1193623132
140,761633432,1193617924,761633432,1193617924
141,761685563,1193605442,761685563,1193605442
142,761700542,1193620153,761700542,1193620153
143,761924986,1193699262,761924986,1193699262
144,762052497,1193655239,762052497,1193655239
145,762286632,1193734241,762286632,1193734241
146,761892241,1193384657,761892241,1193384657
147,762348593,1193411504,762348593,1193411504
148,761910765,1193262252,761910765,1193262252
149,762013045,1193015562,762013045,1193015562
150,762184151,1192973205,762184151,1192973205
151,762335983,1192939329,762335983,1192939329
152,760852022,1193577653,760852022,1193577653
153,761078590,1193398610,761078590,1193398610
154,760083208,1193154060,760083208,1193154060
155,760087771,1193148154,760087771,1193148154
156,759888588,1193059301,759888588,1193059301
157,759913285,1193038632,759913285,1193038632
158,760037575,1192958640,760037575,1192958640
159,760030865,1192919180,760030865,1192919180
160,759756515,1192980381,759756515,1192980381
161,759786313,1192950585,759786313,1192950585
162,759911676,1192908710,759911676,1192908710
163,759895301,1192894752,759895301,1192894752
164,759606727,1192768586,759606727,1192768586
165,759258479,1192555367,759258479,1192555367
166,759231715,1192568869,759231715,1192568869
167,759256224,1192583687,759256224,1192583687
168,759269566,1192588196,759269566,1192588196
169,759259097,1192560548,759259097,1192560548
170,759274935,1192576922,759274935,1192576922
171,759423275,1192649320,759423275,1192649320
172,759501499,1192642690,759501499,1192642690
173,759825187,1192703734,759825187,1192703734
174,759878124,1192710338,759878124,1192710338
175,759935543,1192755945,759935543,1192755945
176,759983352,1192773957,759983352,1192773957
177,760060127,1192753020,760060127,1192753020
178,760318074,1192751465,760318074,1192751465
179,759770748,1192632223,759770748,1192632223
180,759757326,1192577731,759757326,1192577731
181,759839362,1192597113,759839362,1192597113
182,759764844,1192515723,759764844,1192515723
183,759747664,1192489685,759747664,1192489685
184,760201061,1192644843,760201061,1192644843
185,760255556,1192590351,760255556,1192590351
186,760036239,1192519483,760036239,1192519483
187,760231666,1192458550,760231666,1192458550
188,760431414,1192524049,760431414,1192524049
189,760439629,1192494226,760439629,1192494226
190,760473801,1192503112,760473801,1192503112
191,760426287,1192487542,760426287,1192487542
192,760441051,1192479221,760441051,1192479221
193,760477024,1192389028,760477024,1192389028
194,760036967,1192286188,760036967,1192286188
195,760079918,1192268794,760079918,1192268794
196,760327771,1192275748,760327771,1192275748
197,760051115,1192222059,760051115,1192222059
198,760151057,1192207135,760151057,1192207135
199,760256098,1192248099,760256098,1192248099
200,760599168,1192245148,760599168,1192245148
201,760541722,1192161665,760541722,1192161665
202,760690171,1192176699,760690171,1192176699
203,759855046,1192107974,759855046,1192107974
204,759816928,1192081130,759816928,1192081130
205,759845383,1192063145,759845383,1192063145
206,759916788,1192084084,759916788,1192084084
207,760209122,1192082743,760209122,1192082743
208,759989269,1191975905,759989269,1191975905
209,760290490,1191926033,760290490,1191926033
210,760813120,1192005708,760813120,1192005708
211,760877277,1192019130,760877277,1192019130
212,761068141,1191983429,761068141,1191983429
213,762127944,1192675458,762127944,1192675458
214,762185122,1192656131,762185122,1192656131
215,761748366,1192594120,761748366,1192594120
216,761763938,1192430913,761763938,1192430913
217,761687970,1192371857,761687970,1192371857
218,761549186,1192270656,761549186,1192270656
219,761545430,1192136977,761545430,1192136977
220,762141263,1192323488,762141263,1192323488
221,762121238,1192303409,762121238,1192303409
222,762002589,1192081951,762002589,1192081951
223,761522346,1191954388,761522346,1191954388
224,760171166,1193871422,760171166,1193871422
225,760151033,1193853544,760151033,1193853544
226,760085398,1193890829,760085398,1193890829
227,761403699,1191611384,761403699,1191611384
228,761550726,1191612405,761550726,1191612405
229,761563423,1191609237,761563423,1191609237
230,761558054,1191593400,761558054,1191593400
231,761672142,1191615949,761672142,1191615949
232,761777372,1191618902,761777372,1191618902
233,761754662,1191602877,761754662,1191602877
234,761780325,1191597159,761780325,1191597159
235,761748380,1191589106,761748380,1191589106
236,761777372,1191580060,761777372,1191580060
237,761790795,1191550989,761790795,1191550989
238,761728972,1191586663,761728972,1191586663
239,761735495,1191580785,761735495,1191580785
240,761744622,1191571926,761744622,1191571926
241,761715308,1191585482,761715308,1191585482
242,761726637,1191574074,761726637,1191574074
243,761720704,1191577832,761720704,1191577832
244,761701322,1191582314,761701322,1191582314
245,761702799,1191577080,761702799,1191577080
246,761679659,1191558504,761679659,1191558504
247,761685565,1191545083,761685565,1191545083
248,761652010,1191559309,761652010,1191559309
249,761661674,1191553135,761661674,1191553135
250,761669191,1191523339,761669191,1191523339
251,761617113,1191527902,761617113,1191527902
252,761622213,1191515286,761622213,1191515286
253,761568766,1191513621,761568766,1191513621
254,761589463,1191508575,761589463,1191508575
255,761601597,1191498938,761601597,1191498938
256,761601275,1191494348,761601275,1191494348
257,761598322,1191486027,761598322,1191486027
258,761599128,1191480926,761599128,1191480926
259,761579880,1191493677,761579880,1191493677
260,761564283,1191497972,761564283,1191497972
261,761570082,1191490590,761570082,1191490590
262,761565921,1191486885,761565921,1191486885
263,761572283,1191483879,761572283,1191483879
264,761621864,1191503099,761621864,1191503099
265,761561009,1191474215,761561009,1191474215
266,761549197,1191488979,761549197,1191488979
267,761537386,1191488979,761537386,1191488979
268,761547050,1191483879,761547050,1191483879
269,761550808,1191480121,761550808,1191480121
270,761525306,1191490589,761525306,1191490589
271,761518031,1191498374,761518031,1191498374
272,761534970,1191475557,761534970,1191475557
273,761533628,1191471262,761533628,1191471262
274,761511965,1191458780,761511965,1191458780
275,761512582,1191481892,761512582,1191481892
276,761503320,1191476899,761503320,1191476899
277,761517790,1191465894,761517790,1191465894
278,761523159,1191462136,761523159,1191462136
279,761534218,1191454217,761534218,1191454217
280,761529064,1191453277,761529064,1191453277
281,761544339,1191456338,761544339,1191456338
282,761518327,1191454270,761518327,1191454270
283,761511777,1191458780,761511777,1191458780
284,761509844,1191460444,761509844,1191460444
285,761502891,1191464122,761502891,1191464122
286,761488798,1191462941,761488798,1191462941
287,761494704,1191466699,761494704,1191466699
288,761486650,1191476362,761486650,1191476362
289,761485039,1191488442,761485039,1191488442
290,761483697,1191494347,761483697,1191494347
291,761479134,1191471262,761479134,1191471262
292,761466517,1191477973,761466517,1191477973
293,761456048,1191477973,761456048,1191477973
294,761453095,1191469651,761453095,1191469651
295,761461148,1191458645,761461148,1191458645
296,761443968,1191460793,761443968,1191460793
297,761427593,1191468846,761427593,1191468846
298,761443431,1191453277,761443431,1191453277
299,761432935,1191442727,761432935,1191442727
300,761455350,1191443667,761455350,1191443667
301,761439942,1191433359,761439942,1191433359
302,761472423,1191435292,761472423,1191435292
303,761763952,1191431804,761763952,1191431804
304,760041385,1189238696,760041385,1189238696
305,760056417,1189247554,760056417,1189247554
306,760042969,1189228281,760042969,1189228281
307,760077893,1189220711,760077893,1189220711
308,760084067,1189226080,760084067,1189226080
309,760094536,1189230643,760094536,1189230643
310,760101247,1189236549,760101247,1189236549
311,760110106,1189236549,760110106,1189236549
312,760068551,1189204954,760068551,1189204954
313,760077893,1189200579,760077893,1189200579
314,760087826,1189202189,760087826,1189202189
315,760089973,1189214806,760089973,1189214806
316,760087691,1189225462,760087691,1189225462
317,760097489,1189215611,760097489,1189215611
318,760104737,1189220711,760104737,1189220711
319,760110670,1189213034,760110670,1189213034
320,760121918,1189224469,760121918,1189224469
321,760129837,1189223154,760129837,1189223154
322,760127877,1189212444,760127877,1189212444
323,760114723,1189214108,760114723,1189214108
324,760103395,1189205142,760103395,1189205142
325,760110912,1189202189,760110912,1189202189
326,760119475,1189199210,760119475,1189199210
327,760110912,1189197089,760110912,1189197089
328,760120576,1189200042,760120576,1189200042
329,760124334,1189196284,760124334,1189196284
330,760131045,1189200042,760131045,1189200042
331,760114670,1189193331,760114670,1189193331
332,760116683,1189195318,760116683,1189195318
333,760104201,1189185815,760104201,1189185815
334,760127233,1189205169,760127233,1189205169
335,760126133,1189195613,760126133,1189195613
336,760150373,1189208900,760150373,1189208900
337,760181781,1189205143,760181781,1189205143
338,760219631,1189208901,760219631,1189208901
339,760220221,1189254186,760220221,1189254186
340,760268218,1189282720,760268218,1189282720
341,760265265,1189275204,760265265,1189275204
342,760301961,1189271634,760301961,1189271634
343,760293452,1189267151,760293452,1189267151
344,760309827,1189266346,760309827,1189266346
345,760297210,1189262588,760297210,1189262588
346,760300163,1189258830,760300163,1189258830
347,760282983,1189245408,760282983,1189245408
348,760296405,1189248361,760296405,1189248361
349,760306069,1189252119,760306069,1189252119
350,760314391,1189252119,760314391,1189252119
351,760266313,1189219961,760266313,1189219961
352,760266260,1189197627,760266260,1189197627
353,760320296,1189245409,760320296,1189245409
354,760336671,1189244603,760336671,1189244603
355,760327813,1189236550,760327813,1189236550
356,760333719,1189237356,760333719,1189237356
357,760303922,1189232792,760303922,1189232792
358,760314391,1189232792,760314391,1189232792
359,760323276,1189228202,760323276,1189228202
360,760306875,1189228229,760306875,1189228229
361,760314391,1189229034,760314391,1189229034
362,760300164,1189220176,760300164,1189220176
363,760310633,1189219370,760310633,1189219370
364,760317344,1189214002,760317344,1189214002
365,760320136,1189217626,760320136,1189217626
366,760335329,1189226887,760335329,1189226887
367,760325612,1189215076,760325612,1189215076
368,760363516,1189248362,760363516,1189248362
369,760345423,1189230215,760345423,1189230215
370,760365932,1189227424,760365932,1189227424
371,760366469,1189222324,760366469,1189222324
372,760144789,1189227100,760144789,1189227100
373,760402440,1189234940,760402440,1189234940
374,760385233,1189222324,760385233,1189222324
375,760393394,1189223237,760393394,1189223237
376,760389823,1189219371,760389823,1189219371
377,760397071,1189220176,760397071,1189220176
378,760392776,1189214808,760392776,1189214808
379,760353396,1189190783,760353396,1189190783
380,760346336,1189209707,760346336,1189209707
381,760355463,1189210513,760355463,1189210513
382,760366469,1189211049,760366469,1189211049
383,760369288,1189203023,760369288,1189203023
384,760387086,1189207184,760387086,1189207184
385,760395729,1189203802,760395729,1189203802
386,760299359,1189193332,760299359,1189193332
387,760311439,1189179911,760311439,1189179911
388,760323572,1189193682,760323572,1189193682
389,760334525,1189197091,760334525,1189197091
390,760336672,1189184206,760336672,1189184206
391,760340430,1189186622,760340430,1189186622
392,760368160,1189199641,760368160,1189199641
393,760351705,1189197091,760351705,1189197091
394,760379355,1189188770,760379355,1189188770
395,760419621,1189214003,760419621,1189214003
396,760413151,1189201574,760413151,1189201574
397,760444854,1189217761,760444854,1189217761
398,760435190,1189206755,760435190,1189206755
399,760432909,1189204205,760432909,1189204205
400,760444156,1189203427,760444156,1189203427
401,760408642,1189190407,760408642,1189190407
402,760413152,1189189951,760413152,1189189951
403,760428695,1189167966,760428695,1189167966
404,760430090,1189185012,760430090,1189185012
405,760445069,1189187240,760445069,1189187240
406,760439513,1189185039,760439513,1189185039
407,760446250,1189194005,760446250,1189194005
408,760444586,1189177228,760444586,1189177228
409,760447432,1189171295,760447432,1189171295
410,760449955,1189180717,760449955,1189180717
411,760452640,1189177496,760452640,1189177496
412,760455351,1189191320,760455351,1189191320
413,760456666,1189197602,760456666,1189197602
414,760456773,1189203588,760456773,1189203588
415,760516528,1189269300,760516528,1189269300
416,760478678,1189227747,760478678,1189227747
417,760475457,1189216419,760475457,1189216419
418,760479886,1189206487,760479886,1189206487
419,760477068,1189203803,760477068,1189203803
420,760445365,1189183509,760445365,1189183509
421,760450599,1189183348,760450599,1189183348
422,760466733,1189183160,760466733,1189183160
423,760461901,1189181845,760461901,1189181845
424,760465417,1189177818,760465417,1189177818
425,760470759,1189180744,760470759,1189180744
426,760475833,1189177684,760475833,1189177684
427,760475994,1189181764,760475994,1189181764
428,760482974,1189177496,760482974,1189177496
429,760481712,1189188905,760481712,1189188905
430,760482168,1189190381,760482168,1189190381
431,760481900,1189196287,760481900,1189196287
432,760488074,1189200045,760488074,1189200045
433,760474464,1189187723,760474464,1189187723
434,760494785,1189200045,760494785,1189200045
435,760493443,1189192529,760493443,1189192529
436,760483994,1189188153,760483994,1189188153
437,760481255,1189184180,760481255,1189184180
438,760483242,1189178838,760483242,1189178838
439,760481363,1189175349,760481363,1189175349
440,760488504,1189175832,760488504,1189175832
441,760508207,1189184207,760508207,1189184207
442,760531132,1189219453,760531132,1189219453
443,759724592,1191492724,759724592,1191492724
444,759644865,1191393672,759644865,1191393672
445,760544737,1191544484,760544737,1191544484
446,760542482,1191537585,760542482,1191537585
447,761008548,1191842502,761008548,1191842502
448,761049621,1191770830,761049621,1191770830
449,761048011,1191742645,761048011,1191742645
450,761001034,1191699427,761001034,1191699427
451,761007209,1191638224,761007209,1191638224
452,760824401,1191496490,760824401,1191496490
453,761093648,1191579438,761093648,1191579438
454,761069142,1191409466,761069142,1191409466
455,761130159,1191395830,761130159,1191395830
456,761141971,1191398783,761141971,1191398783
457,761487987,1191843310,761487987,1191843310
458,761429898,1191710543,761429898,1191710543
459,761337394,1191615946,761337394,1191615946
460,761364240,1191459182,761364240,1191459182
461,761353073,1191449572,761353073,1191449572
462,761312700,1191433143,761312700,1191433143
463,761270286,1191390704,761270286,1191390704
464,761259952,1191378034,761259952,1191378034
465,761245805,1191343701,761245805,1191343701
466,761297937,1191336856,761297937,1191336856
467,762019773,1191821571,762019773,1191821571
468,762050912,1191821034,762050912,1191821034
469,762125540,1191782112,762125540,1191782112
470,761898974,1191784258,761898974,1191784258
471,761878036,1191748556,761878036,1191748556
472,761948100,1191714197,761948100,1191714197
473,761757237,1191700237,761757237,1191700237
474,761846092,1191682253,761846092,1191682253
475,761907029,1191682253,761907029,1191682253
476,761907029,1191662926,761907029,1191662926
477,761871327,1191632325,761871327,1191632325
478,761814659,1191561431,761814659,1191561431
479,761949633,1191493572,761949633,1191493572
480,762067560,1191504820,762067560,1191504820
481,761957392,1191439537,761957392,1191439537
482,761561816,1191313155,761561816,1191313155
483,761605035,1191325772,761605035,1191325772
484,762349421,1191827747,762349421,1191827747
485,762310524,1191794086,762310524,1191794086
486,762313879,1191780342,762313879,1191780342
487,762347006,1191705342,762347006,1191705342
488,762324806,1191700161,762324806,1191700161
489,762286714,1191688994,762286714,1191688994
490,762291171,1191656755,762291171,1191656755
491,762314257,1191659171,762314257,1191659171
492,762349154,1191662527,762349154,1191662527
493,762332162,1191656138,762332162,1191656138
494,759718690,1191152888,759718690,1191152888
495,759978812,1191152084,759978812,1191152084
496,759773724,1190928478,759773724,1190928478
497,760541145,1191157242,760541145,1191157242
498,760495566,1190991834,760495566,1190991834
499,761209890,1191172226,761209890,1191172226
500,761584368,1191129011,761584368,1191129011
501,761647719,1191210346,761647719,1191210346
502,761714025,1191193167,761714025,1191193167
503,761745971,1191072372,761745971,1191072372
504,761830263,1191046872,761830263,1191046872
505,762241246,1191243905,762241246,1191243905
506,762073766,1191110868,762073766,1191110868
507,762071350,1191110009,762071350,1191110009
508,762211988,1191085797,762211988,1191085797
509,762009314,1191016272,762009314,1191016272
510,762259772,1190977619,762259772,1190977619
511,762218163,1190976814,762218163,1190976814
512,762004510,1190947929,762004510,1190947929
513,761996028,1190943338,761996028,1190943338
514,761984646,1190923233,761984646,1190923233
515,761908623,1190908978,761908623,1190908978
516,761925831,1190856017,761925831,1190856017
517,761974150,1190864875,761974150,1190864875
518,761995894,1190866486,761995894,1190866486
519,761972003,1190855212,761972003,1190855212
520,761987573,1190851454,761987573,1190851454
521,762110572,1190935394,762110572,1190935394
522,762126357,1190924656,762126357,1190924656
523,762242056,1190918564,762242056,1190918564
524,762228634,1190915611,762228634,1190915611
525,762210648,1190905142,762210648,1190905142
526,762193468,1190905142,762193468,1190905142
527,762177093,1190903800,762177093,1190903800
528,762156960,1190902189,762156960,1190902189
